  1;//text color g
  0;//text color b//}
Player sees ruble at engineering;//name---------------------------------------------------------------------------
  60;//identifier//{
  Hmm... I could probably weld the hole in this fallen metal debris to get to the other side.;//text
  6000;//duration
  61;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player sees ruble at engineering;//name---------------------------------------------------------------------------
  61;//identifier//{
I need to find a welder tool and some welding fule first.;//text
  6000;//duration
  5;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Emergency lights shut off;//name---------------------------------------------------------------------------
  70;//identifier//{
  Huh.. the emergency lights just died. I have to check the backup generator.;//text
  6000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Debris Cleared;//name---------------------------------------------------------------------------
  80;//identifier//{
  There we go. I can now finally restart the generators.;//text
  6000;//duration
  5;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  90;//identifier//{
  Nice, the doors are already open!;//text
  6000;//duration
  91;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  91;//identifier//{
  The explosions probably damaged the engines too, so I should expect lethal amount of radiation inside.;//text
  6000;//duration
  92;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  92;//identifier//{
  Maybe there is a hazmat suit in the locker unit. That will keep me protected.;//text
  6000;//duration 
  93;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
    0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  93;//identifier//{
  Alright, so... I need to start the backup engines so they can power up the main generators. Then I need to go to the command room and use the console to start them.;//text
  6000;//duration 
  5;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  100;//identifier//{
  Yes!;//text
  4;//duration
  101;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  101;//identifier//{
  It works!.;//text
  4000;//duration
  102;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  102;//identifier//{
  Now, the last thing I need is to enable light system.;//text
  6000;//duration 
  103;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
    0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  103;//identifier//{
  It is located above this area, there are ladders leading inside at the far end of the engine hallway.;//text
  6000;//duration 
  5;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  110;//identifier//{
  Lights are up too.;//text
  4;//duration
  111;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  111;//identifier//{
  Now, let's go to the bulkhead and enter the west engineering section.;//text
  4000;//duration
  112;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Main Engine Entrance;//name---------------------------------------------------------------------------
  112;//identifier//{
  The bulkhead is located under near the storage I woke up.;//text
  6000;//duration 
  5;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
    0;//text color b//}
Player engineer wakes up;//name-----------------------PLAYER ENGINEER WAKES UP---------------------------
  120;//identifier//{
  God... My head...;//text
  6000;//duration
  121;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player engineer wakes up;//name--------------------------------------------
  121;//identifier//{
;//text
  13000;//duration
  122;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player engineer wakes up;//name--------------------------------------------
  122;//identifier//{
  Let me regain some consciousness first...;//text
  6000;//duration
  123;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player engineer wakes up;//name--------------------------------------------
  123;//identifier//{
;//text
  6000;//duration
  124;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player engineer wakes up;//name--------------------------------------------
  124;//identifier//{
  Damn... The station deflected most of the radiation. I'm probably exposed to some of it.;//text
  8000;//duration
  125;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player engineer wakes up;//name--------------------------------------------
  125;//identifier//{
  Looks like the main power is out, but the emergency lights are still on.;//text
  8000;//duration
  126;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player engineer wakes up;//name--------------------------------------------
  126;//identifier//{
  Seems like the door is unpowered too, the backup door generator isn't on..;//text
  10000;//duration
  127;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player engineer wakes up;//name--------------------------------------------
  127;//identifier//{
  I must figure out how to get out...;//text
  8000;//duration
  5;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Alien bangs On Door;//name-----------------------ALIEN BANGS ON DOOR---------------------------
  130;//identifier//{
  Woah! What the hell!?;//text
  4000;//duration
  131;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Alien bangs On Door;//name--------------------------------------------
  131;//identifier//{
;//text
  5000;//duration
  132;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Alien bangs On Door;//name--------------------------------------------
  132;//identifier//{
  What the hell was that...;//text
  6000;//duration
  133;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Alien bangs On Door;//name--------------------------------------------
  133;//identifier//{
  ;//text
  10000;//duration
  134;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Alien bangs On Door;//name--------------------------------------------
  134;//identifier//{
I think it left...;//text
  6000;//duration
  5;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Sees Blood;//name-----------------------PLAYER SEES BLOOD---------------------------
  140;//identifier//{
  Oh my God...;//text
  4000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Sees Blood;//name--------------------------------------------
  141;//identifier//{
Oh my... Chris...?;//text
  5000;//duration
  142;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Sees Blood;//name--------------------------------------------
  142;//identifier//{
  What happened to him...?;//text
  6000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Sees Blood;//name-----------------------PLAYER SEES LOCKED BULK HEAD---------------------------
  150;//identifier//{
  Since the backup door generator isn't working, I will have to find another way to cross it.;//text
  8000;//duration
  151;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Sees Blood;//name--------------------------------------------
  151;//identifier//{
There is a shaft inside leading to the maintenance, maybe the other bulk head is open.;//text
  8000;//duration
  152;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Sees Blood;//name--------------------------------------------
  152;//identifier//{
  I'll have to open this door with a lever to get there.;//text
  6000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Emergency Lights Shuts Down;//name-----------------------EMERGENCY LIGHTS SHUTS DOWN---------------------------
  160;//identifier//{
  And here goes the lights!;//text
  6000;//duration
  161;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Emergency Lights Shuts Down;//name--------------------------------------------
  161;//identifier//{
Fantastic...;//text
  6000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Players Sees Locked Emergency Lock;//name-----------------------PLAYER SEES LOCKED EMERGENCY LOCK---------------------------
  170;//identifier//{
  So much for the other bulkhead...;//text
  6000;//duration
  171;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Players Sees Locked Emergency Lock;//name--------------------------------------------
  171;//identifier//{
There is a breach somewhere in that sector.;//text
  8000;//duration
  172;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Players Sees Locked Emergency Lock;//name--------------------------------------------
  172;//identifier//{
The data on the lock reads that there is not enough air, but the pressure is still stable enough to be safe in it.;//text
  10000;//duration
  173;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Players Sees Locked Emergency Lock;//name--------------------------------------------
  173;//identifier//{
If I can get to the other side, I could do a short run without air, at least to see if the bulkhead is open.;//text
  10000;//duration
  174;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Players Sees Locked Emergency Lock;//name--------------------------------------------
  174;//identifier//{
The pressure in those bulkheads should be stable and with enough air, so I will be safe as long as I stay inside.;//text
  10000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Enters Airless Dormitory Area;//name-----------------------PLAYER ENTERS AIRLESS DORMITORY AREA---------------------------
  180;//identifier//{
  This is it, there wont be any breathable air above this airtight hatch.;//text
  8000;//duration
  181;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Enters Airless Dormitory Area;//name--------------------------------------------
  181;//identifier//{
I need to make a run for it to the south bulk head.;//text
  8000;//duration
  182;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Enters Airless Dormitory Area;//name--------------------------------------------
  182;//identifier//{
This hatch leads to the west sector, so I need to turn east and than south after I pass few dorms to reach it.;//text
  10000;//duration
  183;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Enters Airless Dormitory Area;//name--------------------------------------------
  183;//identifier//{
I should also prepare the lever in case I have to open any doors before the south bulk head area.;//text
  10000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Asks Where Everyone is;//name--------------------------------------------
  185;//identifier//{
Where is everyone...?;//text
  6000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Sees A Hole In Dormitory Area;//name-----------------------PLAYER SEES A HOLE---------------------------
  190;//identifier//{
  Huh, if I'm lucky enough, this hole in the wall leads to the maintenance shaft that is connected to the south Dormitory area.;//text
  12000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Made It To The Other Side;//name-----------------------PLAYER MADE IT TO THE OTHER SIDE---------------------------
  191;//identifier//{
  Made it!;//text
  5000;//duration
  192;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
 Player Made It To The Other Side;//name----------------------- 
   192;//identifier//{
But I'm not sure if I should be celebrating, all this blood really freaks me out...;//text
  10000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Giant Crusher Smashes Into Canteen;//name-----------------------GIANT CRUSHER SMASHES INTO CANTEEN---------------------------
  193;//identifier//{
  HOLY FUCK!;//text
  4000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Giant Crusher Smashes Into Canteen;//name-----------------------
  194;//identifier//{
  Did I loose it!?;//text
  4000;//duration
 195;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Giant Crusher Smashes Into Canteen;//name-----------------------
  195;//identifier//{
 Let's not stay close to that area any more...;//text
  6000;//duration
  196;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Giant Crusher Smashes Into Canteen;//name-----------------------
  196;//identifier//{
 Phew...;//text
  4000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Player Saw Anomaly;//name-----------------------PLAYER SAW ANOMALY---------------------------
  197;//identifier//{
  Whoa, what is that?;//text
  6000;//duration
  198;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
 Player Saw Anomaly;//name----------------------- 
   198;//identifier//{
Looks like some kind of anomaly...;//text
  6000;//duration
  199;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
 Player Saw Anomaly;//name----------------------- 
   199;//identifier//{
I better stay away from it until I know more.;//text
  8000;//duration
  5;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
 Player Saw Anomaly;//name----------------------- 
   184;//identifier//{
And another one...;//text
  6000;//duration
  -1;//next dialog line (-1=none)
  0.6;//text color r
  1;//text color g
  0;//text color b//}
Tutorial Start;//name-----------------------TUTORIAL//{ //{
	200;//identifier//{
	Hello and welcome to the tutorial!;//text
	6000;//duration
	201;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial Start;//name-----------------------
	201;//identifier//{
	This tutorial will teach you the basic things about this mod.;//text
	6000;//duration
	202;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial Start;//name-----------------------
	202;//identifier//{
	Once you complete each task, you can proceed to other tutorial areas.;//text
	6000;//duration
	203;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}	
Tutorial Start;//name-----------------------
	203;//identifier//{
	Let's start by opening the door to your right. (Right click on the door);//text
	6000;//duration
	204;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}//}
Tutorial Finished;//name-----------------------
	204;//identifier//{
	Start the next tutorial by opening the forcefield;//text
	2000000000;//duration
	-1;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.6;//text color b//}//}
Tutorial 1;//name-----------------------TUTORIAL 1 //{  //{ 
	205;//identifier//{
	Lets begin with some basics about containers.;//text
	6000;//duration
	206;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 1;//name-----------------------
	206;//identifier//{
	Container get transparent when you get close to them, so they will reveal any item inside of it.;//text
	6000;//duration
	207;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 1;//name-----------------------
	207;//identifier//{
	To complete this tutorial, you must find all 5 chocolate bars hidden in this room.;//text
	2000000;//duration
	-1;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}	
Tutorial 1;//name-----------------------
	208;//identifier//{
	You found the 1st chocolate bar!;//text
	2000000;//duration
	-1;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 1;//name-----------------------
	209;//identifier//{
	You found the 2nd chocolate bar!;//text
	2000000;//duration
	-1;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 1;//name-----------------------
	210;//identifier//{
	You found the 3rd chocolate bar!;//text
	2000000;//duration
	-1;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 1;//name-----------------------
	211;//identifier//{
	You found the 4th chocolate bar!;//text
	2000000;//duration
	-1;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 1;//name-----------------------
	212;//identifier//{
	You found the 5th chocolate bar!;//text
	3000;//duration
	204;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}//}//}
Tutorial 2;//name-----------------------TUTORIAL 2 //{  //{ 
	213;//identifier//{
	This tutorial is about equipment and inventory managment;//text
	6000;//duration
	214;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 2;//name-----------------------
	214;//identifier//{
	You have to wear backpacks and jumpsuits in order to carry more items;//text
	6000;//duration
	215;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 2;//name-----------------------
	215;//identifier//{
	Inventory space takes into account the size and weight of an object.;//text
	6000;//duration
	216;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}	
Tutorial 2;//name-----------------------
	216;//identifier//{
	Which means that light but large objects may take more space than smaller but heavier objects.;//text
	6000;//duration
	217;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 2;//name-----------------------
	217;//identifier//{
	To Finish this tutorial, pick up the jumpsuit and backpack and equip them. Use X or I shortcut to open your inventory.;//text
	200000000000;//duration
	-1;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}//}//}
Tutorial 3;//name-----------------------TUTORIAL 3 //{  //{ 
	218;//identifier//{
	This tutorial is about food and drinks;//text
	6000;//duration
	219;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 3;//name-----------------------
	219;//identifier//{
	In order to survive, you have to stay well fed and hydrated.;//text
	6000;//duration
	220;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 3;//name-----------------------
	220;//identifier//{
	In order to consume items, go to your inventory, select the item you want to consume, and press U.;//text
	6000;//duration
	221;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}	
Tutorial 3;//name-----------------------
	221;//identifier//{
	This will trigger and action. Action takes time to complete. To cancel it, simply move away a bit.;//text
	6000;//duration
	222;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 3;//name-----------------------
	222;//identifier//{
	Starvation slows you down and lowers your wellness, consuming unhealthy items lowers it too, which affects things like meds efficency and energy recovery. ;//text
	8000;//duration
	223;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 3;//name-----------------------
	223;//identifier//{
	You can consume 5 items at a short time, and need to rest a little bit to eat or drink again.;//text
	6000;//duration
	224;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 3;//name-----------------------
	224;//identifier//{
	Each food or drink has unique effects, such as energy bar raising your stamina.;//text
	6000;//duration
	225;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 3;//name-----------------------
	225;//identifier//{
	To complete this tutorial, make sure that you are not starving, and then open the door.;//text
	200000000;//duration
	-1;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}//}//}
Tutorial 4;//name-----------------------TUTORIAL 4 //{  //{ 
	226;//identifier//{
	Many areas will be in total darkness, so you have to be prepared for that too.;//text
	6000;//duration
	227;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 4;//name-----------------------
	227;//identifier//{
	Flashlights drains energy, and they have to be rechargedonce depleted.;//text
	6000;//duration
	228;//next dialog line (-1=none)
	0.6;//text color r
	1;//text color g
	0.3;//text color b//}
Tutorial 4;//name-----------------------
